StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined
Ohio,OH,District,#N/A,,,,Loudonville-Perrysville Exempted Village,,3904546,Ashland,Weekly,5/16/21,5/22/21,,0,0,,,,,,11,6,,,,,
Ohio,OH,District,#N/A,,,,Loudonville-Perrysville Exempted Village,,3904546,Ashland,Weekly,5/23/21,5/29/21,,0,0,,,,,,11,6,,,,,
Ohio,OH,District,#N/A,,,,Loudonville-Perrysville Exempted Village,,3904546,Ashland,Weekly,5/30/21,6/5/21,,0,0,,,,,,11,6,,,,,
Ohio,OH,District,#N/A,,,,Loudonville-Perrysville Exempted Village,,3904546,Ashland,Weekly,6/6/21,6/12/21,,0,0,,,,,,11,6,,,,,
Ohio,OH,District,#N/A,,,,Loudonville-Perrysville Exempted Village,,3904546,Ashland,Weekly,6/13/21,6/19/21,,0,0,,,,,,11,6,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,10/11/20,10/17/20,,1,0,,,,,,29,6,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,10/18/20,10/24/20,,2,2,,,,,,24,8,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,10/25/20,10/31/20,,2,2,,,,,,24,8,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,11/1/20,11/7/20,,0,0,,,,,,24,8,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,11/8/20,11/14/20,,26,12,,,,,,63,28,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,11/15/20,11/21/20,,0,0,,,,,,63,28,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,11/22/20,11/28/20,,18,5,,,,,,108,42,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,11/29/20,12/5/20,,21,5,,,,,,129,47,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,12/6/20,12/12/20,,0,0,,,,,,129,47,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,12/13/20,12/19/20,,6,6,,,,,,148,61,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,12/27/20,1/2/21,,15,11,,,,,,169,81,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,1/3/21,1/9/21,,12,5,,,,,,181,86,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,1/10/21,1/16/21,,12,7,,,,,,193,88,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,1/17/21,1/23/21,,9,4,,,,,,102,92,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,1/24/21,1/30/21,,0,0,,,,,,102,92,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,1/31/21,2/6/21,,7,3,,,,,,121,98,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,2/7/21,2/13/21,,8,4,,,,,,129,102,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,2/14/21,2/20/21,,8,4,,,,,,129,102,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,2/21/21,2/27/21,,9,6,,,,,,144,109,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,2/28/21,3/6/21,,5,1,,,,,,149,110,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,3/7/21,3/13/21,,5,0,,,,,,154,110,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,3/14/21,3/20/21,,5,0,,,,,,154,110,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,3/21/21,3/27/21,,0,0,,,,,,161,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,3/28/21,4/3/21,,6,0,,,,,,167,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,4/4/21,4/10/21,,0,0,,,,,,174,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,4/11/21,4/17/21,,0,0,,,,,,175,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,4/18/21,4/24/21,,2,0,,,,,,177,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,4/25/21,5/1/21,,0,0,,,,,,177,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,5/2/21,5/8/21,,0,0,,,,,,179,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,5/9/21,5/15/21,,1,0,,,,,,180,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,5/16/21,5/22/21,,0,0,,,,,,180,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,5/23/21,5/29/21,,0,0,,,,,,180,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,5/30/21,6/5/21,,0,0,,,,,,180,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,6/6/21,6/12/21,,0,0,,,,,,180,111,,,,,
Ohio,OH,District,#N/A,,,,Marysville Exempted Village,,3904547,Union,Weekly,6/13/21,6/19/21,,0,0,,,,,,180,111,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,10/11/20,10/17/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,10/18/20,10/24/20,,2,0,,,,,,2,0,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,10/25/20,10/31/20,,0,0,,,,,,2,0,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,11/1/20,11/7/20,,0,0,,,,,,2,0,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,11/8/20,11/14/20,,2,0,,,,,,4,0,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,11/15/20,11/21/20,,2,1,,,,,,4,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,11/22/20,11/28/20,,1,0,,,,,,5,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,11/29/20,12/5/20,,3,0,,,,,,8,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,12/6/20,12/12/20,,0,0,,,,,,8,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,12/13/20,12/19/20,,1,0,,,,,,9,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,12/27/20,1/2/21,,0,0,,,,,,9,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,1/3/21,1/9/21,,15,6,,,,,,24,7,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,1/10/21,1/16/21,,0,0,,,,,,9,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,1/17/21,1/23/21,,0,0,,,,,,9,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,1/24/21,1/30/21,,0,0,,,,,,9,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,1/31/21,2/6/21,,2,0,,,,,,11,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,2/7/21,2/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,2/14/21,2/20/21,,0,0,,,,,,11,1,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,2/21/21,2/27/21,,1,0,,,,,,28,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,2/28/21,3/6/21,,2,0,,,,,,30,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,3/7/21,3/13/21,,1,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,3/14/21,3/20/21,,1,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,3/21/21,3/27/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,3/28/21,4/3/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,4/4/21,4/10/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,4/11/21,4/17/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,4/18/21,4/24/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,4/25/21,5/1/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,5/2/21,5/8/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,5/9/21,5/15/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,5/16/21,5/22/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,5/23/21,5/29/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,5/30/21,6/5/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,6/6/21,6/12/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mechanicsburg Exempted Village,,3904548,Champaign,Weekly,6/13/21,6/19/21,,0,0,,,,,,31,10,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,10/11/20,10/17/20,,0,2,,,,,,3,4,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,10/18/20,10/24/20,,0,2,,,,,,3,6,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,10/25/20,10/31/20,,2,2,,,,,,5,10,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,11/1/20,11/7/20,,17,10,,,,,,22,20,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,11/8/20,11/14/20,,11,14,,,,,,33,34,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,11/15/20,11/21/20,,16,12,,,,,,49,46,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,11/22/20,11/28/20,,9,4,,,,,,58,50,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,11/29/20,12/5/20,,6,4,,,,,,64,54,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,12/6/20,12/12/20,,0,2,,,,,,49,50,,,,,
Ohio,OH,District,#N/A,,,,Mentor Exempted Village,,3904549,Lake,Weekly,12/13/20,12/19/20,,3,1,,,,,,52,51,,,,,
