StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,EnrollmentTotal,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Idaho,ID,District,No,,,,,Gooding Joint District,Regular local school district,1601260,231,Weekly,5/30/21,6/5/21,1275,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Gooding Joint District,Regular local school district,1601260,231,Weekly,6/6/21,6/12/21,1275,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Gooding Joint District,Regular local school district,1601260,231,Weekly,6/13/21,6/19/21,1275,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,8/9/20,8/15/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,8/16/20,8/22/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,8/23/20,8/29/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,8/30/20,9/5/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,9/6/20,9/12/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,9/13/20,9/19/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,9/20/20,9/26/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,9/27/20,10/3/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,10/4/20,10/10/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,10/11/20,10/17/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,10/18/20,10/24/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,10/25/20,10/31/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,11/1/20,11/7/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,11/8/20,11/14/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,11/15/20,11/21/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,11/22/20,11/28/20,508,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,11/29/20,12/5/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,12/6/20,12/12/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,12/13/20,12/19/20,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,12/20/20,12/26/20,508,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,12/27/20,1/2/21,508,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,1/3/21,1/9/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,1/10/21,1/16/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,1/17/21,1/23/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,1/24/21,1/30/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,1/31/21,2/6/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,2/7/21,2/13/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,2/14/21,2/20/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,2/21/21,2/27/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,2/28/21,3/6/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,3/7/21,3/13/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,3/14/21,3/20/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,3/21/21,3/27/21,508,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,3/28/21,4/3/21,508,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,4/4/21,4/10/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,4/11/21,4/17/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,4/18/21,4/24/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,4/25/21,5/1/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,5/2/21,5/8/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,5/9/21,5/15/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,5/16/21,5/22/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,5/23/21,5/29/21,508,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,5/30/21,6/5/21,508,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,6/6/21,6/12/21,508,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Grace Joint District,Regular local school district,1601290,148,Weekly,6/13/21,6/19/21,508,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,8/9/20,8/15/20,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,8/16/20,8/22/20,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,8/23/20,8/29/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,8/30/20,9/5/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,9/6/20,9/12/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,9/13/20,9/19/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,9/20/20,9/26/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,9/27/20,10/3/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,10/4/20,10/10/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,10/11/20,10/17/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,10/18/20,10/24/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,10/25/20,10/31/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,11/1/20,11/7/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,11/8/20,11/14/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,11/15/20,11/21/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,11/22/20,11/28/20,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,11/29/20,12/5/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,12/6/20,12/12/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,12/13/20,12/19/20,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,12/20/20,12/26/20,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,12/27/20,1/2/21,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,1/3/21,1/9/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,1/10/21,1/16/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,1/17/21,1/23/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,1/24/21,1/30/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,1/31/21,2/6/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,2/7/21,2/13/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,2/14/21,2/20/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,2/21/21,2/27/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,2/28/21,3/6/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,3/7/21,3/13/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,3/14/21,3/20/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,3/21/21,3/27/21,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,3/28/21,4/3/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,4/4/21,4/10/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,4/11/21,4/17/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,4/18/21,4/24/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,4/25/21,5/1/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,5/2/21,5/8/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,5/9/21,5/15/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,5/16/21,5/22/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,5/23/21,5/29/21,283,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,5/30/21,6/5/21,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,6/6/21,6/12/21,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hagerman Joint District,Regular local school district,1601380,233,Weekly,6/13/21,6/19/21,283,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,8/9/20,8/15/20,324,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,8/16/20,8/22/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,8/23/20,8/29/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,8/30/20,9/5/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,9/6/20,9/12/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,9/13/20,9/19/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,9/20/20,9/26/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,9/27/20,10/3/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,10/4/20,10/10/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,10/11/20,10/17/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,10/18/20,10/24/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,10/25/20,10/31/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,11/1/20,11/7/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,11/8/20,11/14/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,11/15/20,11/21/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,11/22/20,11/28/20,324,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,11/29/20,12/5/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,12/6/20,12/12/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,12/13/20,12/19/20,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,12/20/20,12/26/20,324,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,12/27/20,1/2/21,324,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,1/3/21,1/9/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,1/10/21,1/16/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,1/17/21,1/23/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,1/24/21,1/30/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,1/31/21,2/6/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,2/7/21,2/13/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,2/14/21,2/20/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,2/21/21,2/27/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,2/28/21,3/6/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,3/7/21,3/13/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,3/14/21,3/20/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,3/21/21,3/27/21,324,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,3/28/21,4/3/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,4/4/21,4/10/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,4/11/21,4/17/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,4/18/21,4/24/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,4/25/21,5/1/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,5/2/21,5/8/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,5/9/21,5/15/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,5/16/21,5/22/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,5/23/21,5/29/21,324,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,5/30/21,6/5/21,324,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,6/6/21,6/12/21,324,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Hansen District,Regular local school district,1601410,415,Weekly,6/13/21,6/19/21,324,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,8/9/20,8/15/20,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,8/16/20,8/22/20,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,8/23/20,8/29/20,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,8/30/20,9/5/20,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,9/6/20,9/12/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,9/13/20,9/19/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,9/20/20,9/26/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,9/27/20,10/3/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,10/4/20,10/10/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,10/11/20,10/17/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,10/18/20,10/24/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,10/25/20,10/31/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,11/1/20,11/7/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,11/8/20,11/14/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,11/15/20,11/21/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,11/22/20,11/28/20,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,11/29/20,12/5/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,12/6/20,12/12/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,12/13/20,12/19/20,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,12/20/20,12/26/20,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,12/27/20,1/2/21,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,1/3/21,1/9/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,1/10/21,1/16/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,1/17/21,1/23/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,1/24/21,1/30/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,1/31/21,2/6/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,2/7/21,2/13/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,2/14/21,2/20/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,2/21/21,2/27/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,2/28/21,3/6/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,3/7/21,3/13/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,3/14/21,3/20/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,3/21/21,3/27/21,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,3/28/21,4/3/21,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,4/4/21,4/10/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,4/11/21,4/17/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,4/18/21,4/24/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,4/25/21,5/1/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,5/2/21,5/8/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,5/9/21,5/15/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,5/16/21,5/22/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,5/23/21,5/29/21,292,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,5/30/21,6/5/21,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,6/6/21,6/12/21,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Hayden Canyon Charter School,Charter agency,1600184,508,Weekly,6/13/21,6/19/21,292,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,8/9/20,8/15/20,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,8/16/20,8/22/20,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,8/23/20,8/29/20,167,In-person,,,,,,,,,,,,
