,date,county,state,fips,cases,deaths,confirmed_cases,confirmed_deaths,probable_cases,probable_deaths,NCES District ID,District Name,City,_merge
506,2022-04-03,Franklin,Arkansas,5047.0,3806.0,72.0,,,,,1905970.0,CAL Comm School District,Latimer,both
507,2022-04-03,Franklin,Arkansas,5047.0,3806.0,72.0,,,,,1913470.0,Hampton-Dumont Comm School District,Hampton,both
508,2022-04-03,Franklin,Arkansas,5047.0,3806.0,72.0,,,,,1200570.0,FRANKLIN,EASTPOINT,both
509,2022-04-03,Franklin,Arkansas,5047.0,3806.0,72.0,,,,,504200.0,CHARLESTON SCHOOL DISTRICT,CHARLESTON,both
510,2022-04-03,Franklin,Arkansas,5047.0,3806.0,72.0,,,,,504740.0,COUNTY LINE SCHOOL DISTRICT,BRANCH,both
511,2022-04-03,Franklin,Arkansas,5047.0,3806.0,72.0,,,,,500014.0,GUY FENTER EDUCATION SERVICE COOPERATIVE,BRANCH,both
512,2022-04-03,Franklin,Arkansas,5047.0,3806.0,72.0,,,,,511010.0,OZARK SCHOOL DISTRICT,OZARK,both
513,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,4831770.0,MOUNT VERNON ISD,MOUNT VERNON,both
514,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,2000014.0,Central Heights,,both
515,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,2000015.0,Ottawa,,both
516,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,2012870.0,Wellsville,,both
517,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,2010800.0,West Franklin,,both
518,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,1905970.0,CAL Comm School District,Latimer,both
519,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,1913470.0,Hampton-Dumont Comm School District,Hampton,both
520,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,1200570.0,FRANKLIN,EASTPOINT,both
521,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,504200.0,CHARLESTON SCHOOL DISTRICT,CHARLESTON,both
522,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,504740.0,COUNTY LINE SCHOOL DISTRICT,BRANCH,both
523,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,500014.0,GUY FENTER EDUCATION SERVICE COOPERATIVE,BRANCH,both
524,2022-04-03,Franklin,Florida,12037.0,3075.0,52.0,,,,,511010.0,OZARK SCHOOL DISTRICT,OZARK,both
525,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,4831770.0,MOUNT VERNON ISD,MOUNT VERNON,both
526,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,2000014.0,Central Heights,,both
527,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,2000015.0,Ottawa,,both
528,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,2012870.0,Wellsville,,both
529,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,2010800.0,West Franklin,,both
530,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,1905970.0,CAL Comm School District,Latimer,both
531,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,1913470.0,Hampton-Dumont Comm School District,Hampton,both
532,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,1200570.0,FRANKLIN,EASTPOINT,both
533,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,504200.0,CHARLESTON SCHOOL DISTRICT,CHARLESTON,both
534,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,504740.0,COUNTY LINE SCHOOL DISTRICT,BRANCH,both
535,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,500014.0,GUY FENTER EDUCATION SERVICE COOPERATIVE,BRANCH,both
536,2022-04-03,Franklin,Iowa,19069.0,2515.0,43.0,1194.0,,1321.0,,511010.0,OZARK SCHOOL DISTRICT,OZARK,both
537,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,4831770.0,MOUNT VERNON ISD,MOUNT VERNON,both
538,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,2000014.0,Central Heights,,both
539,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,2000015.0,Ottawa,,both
540,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,2012870.0,Wellsville,,both
541,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,2010800.0,West Franklin,,both
542,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,1905970.0,CAL Comm School District,Latimer,both
543,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,1913470.0,Hampton-Dumont Comm School District,Hampton,both
544,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,1200570.0,FRANKLIN,EASTPOINT,both
545,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,504200.0,CHARLESTON SCHOOL DISTRICT,CHARLESTON,both
546,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,504740.0,COUNTY LINE SCHOOL DISTRICT,BRANCH,both
547,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,500014.0,GUY FENTER EDUCATION SERVICE COOPERATIVE,BRANCH,both
548,2022-04-03,Franklin,Kansas,20059.0,6915.0,81.0,,,,,511010.0,OZARK SCHOOL DISTRICT,OZARK,both
549,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,4831770.0,MOUNT VERNON ISD,MOUNT VERNON,both
550,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,2000014.0,Central Heights,,both
551,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,2000015.0,Ottawa,,both
552,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,2012870.0,Wellsville,,both
553,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,2010800.0,West Franklin,,both
554,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,1905970.0,CAL Comm School District,Latimer,both
555,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,1913470.0,Hampton-Dumont Comm School District,Hampton,both
556,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,1200570.0,FRANKLIN,EASTPOINT,both
557,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,504200.0,CHARLESTON SCHOOL DISTRICT,CHARLESTON,both
558,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,504740.0,COUNTY LINE SCHOOL DISTRICT,BRANCH,both
559,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,500014.0,GUY FENTER EDUCATION SERVICE COOPERATIVE,BRANCH,both
560,2022-04-03,Franklin,Texas,48159.0,2170.0,42.0,1490.0,,680.0,,511010.0,OZARK SCHOOL DISTRICT,OZARK,both
561,2022-04-03,Fulton,Arkansas,5049.0,2687.0,89.0,,,,,509270.0,MAMMOTH SPRING SCHOOL DISTRICT,MAMMOTH SPRING,both
562,2022-04-03,Fulton,Arkansas,5049.0,2687.0,89.0,,,,,512090.0,SALEM SCHOOL DISTRICT,SALEM,both
563,2022-04-03,Fulton,Arkansas,5049.0,2687.0,89.0,,,,,513560.0,VIOLA SCHOOL DISTRICT,VIOLA,both
564,2022-04-03,Garland,Arkansas,5051.0,23263.0,503.0,,,,,504860.0,CUTTER-MORNING STAR SCH. DIST.,HOT SPRINGS,both
565,2022-04-03,Garland,Arkansas,5051.0,23263.0,503.0,,,,,506420.0,FOUNTAIN LAKE SCHOOL DISTRICT,HOT SPRINGS,both
566,2022-04-03,Garland,Arkansas,5051.0,23263.0,503.0,,,,,507890.0,HOT SPRINGS SCHOOL DISTRICT,HOT SPRINGS,both
567,2022-04-03,Garland,Arkansas,5051.0,23263.0,503.0,,,,,507920.0,JESSIEVILLE SCHOOL DISTRICT,JESSIEVILLE,both
568,2022-04-03,Garland,Arkansas,5051.0,23263.0,503.0,,,,,508610.0,LAKE HAMILTON SCHOOL DISTRICT,PEARCY,both
569,2022-04-03,Garland,Arkansas,5051.0,23263.0,503.0,,,,,508670.0,LAKESIDE SCHOOL DISTRICT,HOT SPRINGS,both
570,2022-04-03,Garland,Arkansas,5051.0,23263.0,503.0,,,,,510170.0,MOUNTAIN PINE SCHOOL DISTRICT,MOUNTAIN PINE,both
571,2022-04-03,Garland,Arkansas,5051.0,23263.0,503.0,,,,,500057.0,NATIONAL PARK TECHNOLOGY CENTER,HOT SPRINGS,both
572,2022-04-03,Grant,Arkansas,5053.0,4457.0,61.0,,,,,2000044.0,High Plains Educational Cooperative,,both
573,2022-04-03,Grant,Arkansas,5053.0,4457.0,61.0,,,,,2012420.0,Ulysses,,both
574,2022-04-03,Grant,Arkansas,5053.0,4457.0,61.0,,,,,511730.0,POYEN SCHOOL DISTRICT,POYEN,both
575,2022-04-03,Grant,Arkansas,5053.0,4457.0,61.0,,,,,500015.0,SHERIDAN SCHOOL DISTRICT,SHERIDAN,both
576,2022-04-03,Grant,Kansas,20067.0,2260.0,36.0,2260.0,34.0,,2.0,2000044.0,High Plains Educational Cooperative,,both
577,2022-04-03,Grant,Kansas,20067.0,2260.0,36.0,2260.0,34.0,,2.0,2012420.0,Ulysses,,both
578,2022-04-03,Grant,Kansas,20067.0,2260.0,36.0,2260.0,34.0,,2.0,511730.0,POYEN SCHOOL DISTRICT,POYEN,both
579,2022-04-03,Grant,Kansas,20067.0,2260.0,36.0,2260.0,34.0,,2.0,500015.0,SHERIDAN SCHOOL DISTRICT,SHERIDAN,both
580,2022-04-03,Greene,Arkansas,5055.0,15871.0,171.0,,,,,1915210.0,Greene County Comm School District,Jefferson,both
581,2022-04-03,Greene,Arkansas,5055.0,15871.0,171.0,,,,,1922380.0,Paton-Churdan Comm School District,Churdan,both
582,2022-04-03,Greene,Arkansas,5055.0,15871.0,171.0,,,,,513080.0,GREENE CO. TECH SCHOOL DIST.,PARAGOULD,both
583,2022-04-03,Greene,Arkansas,5055.0,15871.0,171.0,,,,,500016.0,MARMADUKE SCHOOL DISTRICT,MARMADUKE,both
584,2022-04-03,Greene,Arkansas,5055.0,15871.0,171.0,,,,,500017.0,PARAGOULD SCHOOL DISTRICT,PARAGOULD,both
585,2022-04-03,Greene,Iowa,19073.0,1716.0,21.0,971.0,,745.0,,1915210.0,Greene County Comm School District,Jefferson,both
586,2022-04-03,Greene,Iowa,19073.0,1716.0,21.0,971.0,,745.0,,1922380.0,Paton-Churdan Comm School District,Churdan,both
587,2022-04-03,Greene,Iowa,19073.0,1716.0,21.0,971.0,,745.0,,513080.0,GREENE CO. TECH SCHOOL DIST.,PARAGOULD,both
588,2022-04-03,Greene,Iowa,19073.0,1716.0,21.0,971.0,,745.0,,500016.0,MARMADUKE SCHOOL DISTRICT,MARMADUKE,both
589,2022-04-03,Greene,Iowa,19073.0,1716.0,21.0,971.0,,745.0,,500017.0,PARAGOULD SCHOOL DISTRICT,PARAGOULD,both
590,2022-04-03,Hempstead,Arkansas,5057.0,4555.0,66.0,,,,,503300.0,BLEVINS SCHOOL DISTRICT,BLEVINS,both
591,2022-04-03,Hempstead,Arkansas,5057.0,4555.0,66.0,,,,,507840.0,HOPE SCHOOL DISTRICT,HOPE,both
592,2022-04-03,Hempstead,Arkansas,5057.0,4555.0,66.0,,,,,500018.0,SOUTHWEST ARK. COOP,HOPE,both
593,2022-04-03,Hempstead,Arkansas,5057.0,4555.0,66.0,,,,,512630.0,SPRING HILL SCHOOL DISTRICT,HOPE,both
594,2022-04-03,Hempstead,Arkansas,5057.0,4555.0,66.0,,,,,500430.0,UA HOPE TEXARKANA TECHNICAL CENTER,HOPE,both
596,2022-04-03,Howard,Arkansas,5061.0,3760.0,50.0,,,,,4810200.0,BIG SPRING ISD,BIG SPRING,both
597,2022-04-03,Howard,Arkansas,5061.0,3760.0,50.0,,,,,4814490.0,COAHOMA ISD,COAHOMA,both
598,2022-04-03,Howard,Arkansas,5061.0,3760.0,50.0,,,,,4819620.0,FORSAN ISD,FORSAN,both
599,2022-04-03,Howard,Arkansas,5061.0,3760.0,50.0,,,,,1914280.0,Howard-Winneshiek Comm School District,Cresco,both
600,2022-04-03,Howard,Arkansas,5061.0,3760.0,50.0,,,,,1924150.0,Riceville Comm School District,Riceville,both
601,2022-04-03,Howard,Arkansas,5061.0,3760.0,50.0,,,,,505340.0,DIERKS SCHOOL DISTRICT,DIERKS,both
602,2022-04-03,Howard,Arkansas,5061.0,3760.0,50.0,,,,,509780.0,MINERAL SPRINGS SCHOOL DIST.,MINERAL SPRINGS,both
603,2022-04-03,Howard,Arkansas,5061.0,3760.0,50.0,,,,,510380.0,NASHVILLE SCHOOL DISTRICT,NASHVILLE,both
604,2022-04-03,Howard,Iowa,19089.0,2040.0,35.0,1338.0,,702.0,,4810200.0,BIG SPRING ISD,BIG SPRING,both
605,2022-04-03,Howard,Iowa,19089.0,2040.0,35.0,1338.0,,702.0,,4814490.0,COAHOMA ISD,COAHOMA,both
606,2022-04-03,Howard,Iowa,19089.0,2040.0,35.0,1338.0,,702.0,,4819620.0,FORSAN ISD,FORSAN,both
607,2022-04-03,Howard,Iowa,19089.0,2040.0,35.0,1338.0,,702.0,,1914280.0,Howard-Winneshiek Comm School District,Cresco,both
608,2022-04-03,Howard,Iowa,19089.0,2040.0,35.0,1338.0,,702.0,,1924150.0,Riceville Comm School District,Riceville,both
609,2022-04-03,Howard,Iowa,19089.0,2040.0,35.0,1338.0,,702.0,,505340.0,DIERKS SCHOOL DISTRICT,DIERKS,both
610,2022-04-03,Howard,Iowa,19089.0,2040.0,35.0,1338.0,,702.0,,509780.0,MINERAL SPRINGS SCHOOL DIST.,MINERAL SPRINGS,both
611,2022-04-03,Howard,Iowa,19089.0,2040.0,35.0,1338.0,,702.0,,510380.0,NASHVILLE SCHOOL DISTRICT,NASHVILLE,both
612,2022-04-03,Howard,Texas,48227.0,6744.0,183.0,3679.0,,3065.0,,4810200.0,BIG SPRING ISD,BIG SPRING,both
613,2022-04-03,Howard,Texas,48227.0,6744.0,183.0,3679.0,,3065.0,,4814490.0,COAHOMA ISD,COAHOMA,both
614,2022-04-03,Howard,Texas,48227.0,6744.0,183.0,3679.0,,3065.0,,4819620.0,FORSAN ISD,FORSAN,both
615,2022-04-03,Howard,Texas,48227.0,6744.0,183.0,3679.0,,3065.0,,1914280.0,Howard-Winneshiek Comm School District,Cresco,both
616,2022-04-03,Howard,Texas,48227.0,6744.0,183.0,3679.0,,3065.0,,1924150.0,Riceville Comm School District,Riceville,both
617,2022-04-03,Howard,Texas,48227.0,6744.0,183.0,3679.0,,3065.0,,505340.0,DIERKS SCHOOL DISTRICT,DIERKS,both
618,2022-04-03,Howard,Texas,48227.0,6744.0,183.0,3679.0,,3065.0,,509780.0,MINERAL SPRINGS SCHOOL DIST.,MINERAL SPRINGS,both
619,2022-04-03,Howard,Texas,48227.0,6744.0,183.0,3679.0,,3065.0,,510380.0,NASHVILLE SCHOOL DISTRICT,NASHVILLE,both
620,2022-04-03,Independence,Arkansas,5063.0,10597.0,207.0,,,,,500019.0,BATESVILLE SCHOOL DISTRICT,BATESVILLE,both
621,2022-04-03,Independence,Arkansas,5063.0,10597.0,207.0,,,,,500070.0,CEDAR RIDGE SCHOOL DISTRICT,NEWARK,both
622,2022-04-03,Independence,Arkansas,5063.0,10597.0,207.0,,,,,500020.0,MIDLAND SCHOOL DISTRICT,PLEASANT PLAINS,both
623,2022-04-03,Independence,Arkansas,5063.0,10597.0,207.0,,,,,512540.0,SOUTHSIDE SCHOOL DISTRICT,BATESVILLE,both
624,2022-04-03,Independence,Arkansas,5063.0,10597.0,207.0,,,,,500431.0,UACCB TECHNICAL CENTER,BATESVILLE,both
625,2022-04-03,Izard,Arkansas,5065.0,3888.0,69.0,,,,,503840.0,CALICO ROCK SCHOOL DISTRICT,CALICO ROCK,both
626,2022-04-03,Izard,Arkansas,5065.0,3888.0,69.0,,,,,500021.0,IZARD CO. CONS. SCHOOL DIST.,BROCKWELL,both
627,2022-04-03,Izard,Arkansas,5065.0,3888.0,69.0,,,,,509720.0,MELBOURNE SCHOOL DISTRICT,MELBOURNE,both
628,2022-04-03,Izard,Arkansas,5065.0,3888.0,69.0,,,,,500022.0,NORTH CENTRAL ARK. EDUC COOP,MELBOURNE,both
629,2022-04-03,Izard,Arkansas,5065.0,3888.0,69.0,,,,,500432.0,OZARKA COLLEGE TECHNICAL CENTER,MELBOURNE,both
630,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,4818210.0,EDNA ISD,EDNA,both
631,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,4820310.0,GANADO ISD,GANADO,both
632,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,4824150.0,INDUSTRIAL ISD,VANDERBILT,both
633,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,2007380.0,Holton,,both
634,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,2000368.0,Holton Special Education Coop.,,both
635,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,2004830.0,North Jackson,,both
636,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,2009320.0,Royal Valley,,both
637,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,1903630.0,Andrew Comm School District,Andrew,both
638,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,1904650.0,Bellevue Comm School District,Bellevue,both
639,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,1910130.0,Easton Valley Comm School District,Preston,both
640,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,1918510.0,Maquoketa Comm School District,Maquoketa,both
641,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,1200960.0,JACKSON,MARIANNA,both
642,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,500433.0,ASU NEWPORT SEC CAREER CENTER (IGNITE),NEWPORT,both
643,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,513230.0,JACKSON CO. SCHOOL DISTRICT,TUCKERMAN,both
644,2022-04-03,Jackson,Arkansas,5067.0,6084.0,61.0,,,,,500023.0,NEWPORT SCHOOL DISTRICT,NEWPORT,both
645,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,4818210.0,EDNA ISD,EDNA,both
646,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,4820310.0,GANADO ISD,GANADO,both
647,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,4824150.0,INDUSTRIAL ISD,VANDERBILT,both
648,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,2007380.0,Holton,,both
649,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,2000368.0,Holton Special Education Coop.,,both
650,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,2004830.0,North Jackson,,both
651,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,2009320.0,Royal Valley,,both
652,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,1903630.0,Andrew Comm School District,Andrew,both
653,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,1904650.0,Bellevue Comm School District,Bellevue,both
654,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,1910130.0,Easton Valley Comm School District,Preston,both
655,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,1918510.0,Maquoketa Comm School District,Maquoketa,both
656,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,1200960.0,JACKSON,MARIANNA,both
657,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,500433.0,ASU NEWPORT SEC CAREER CENTER (IGNITE),NEWPORT,both
658,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,513230.0,JACKSON CO. SCHOOL DISTRICT,TUCKERMAN,both
659,2022-04-03,Jackson,Florida,12063.0,14737.0,275.0,,,,,500023.0,NEWPORT SCHOOL DISTRICT,NEWPORT,both
660,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,4818210.0,EDNA ISD,EDNA,both
661,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,4820310.0,GANADO ISD,GANADO,both
662,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,4824150.0,INDUSTRIAL ISD,VANDERBILT,both
663,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,2007380.0,Holton,,both
664,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,2000368.0,Holton Special Education Coop.,,both
665,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,2004830.0,North Jackson,,both
666,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,2009320.0,Royal Valley,,both
667,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,1903630.0,Andrew Comm School District,Andrew,both
668,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,1904650.0,Bellevue Comm School District,Bellevue,both
669,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,1910130.0,Easton Valley Comm School District,Preston,both
670,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,1918510.0,Maquoketa Comm School District,Maquoketa,both
671,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,1200960.0,JACKSON,MARIANNA,both
672,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,500433.0,ASU NEWPORT SEC CAREER CENTER (IGNITE),NEWPORT,both
673,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,513230.0,JACKSON CO. SCHOOL DISTRICT,TUCKERMAN,both
674,2022-04-03,Jackson,Iowa,19097.0,4600.0,68.0,3568.0,,1032.0,,500023.0,NEWPORT SCHOOL DISTRICT,NEWPORT,both
675,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,4818210.0,EDNA ISD,EDNA,both
676,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,4820310.0,GANADO ISD,GANADO,both
677,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,4824150.0,INDUSTRIAL ISD,VANDERBILT,both
678,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,2007380.0,Holton,,both
679,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,2000368.0,Holton Special Education Coop.,,both
680,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,2004830.0,North Jackson,,both
681,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,2009320.0,Royal Valley,,both
682,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,1903630.0,Andrew Comm School District,Andrew,both
683,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,1904650.0,Bellevue Comm School District,Bellevue,both
684,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,1910130.0,Easton Valley Comm School District,Preston,both
685,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,1918510.0,Maquoketa Comm School District,Maquoketa,both
686,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,1200960.0,JACKSON,MARIANNA,both
687,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,500433.0,ASU NEWPORT SEC CAREER CENTER (IGNITE),NEWPORT,both
688,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,513230.0,JACKSON CO. SCHOOL DISTRICT,TUCKERMAN,both
689,2022-04-03,Jackson,Kansas,20085.0,3884.0,29.0,,,,,500023.0,NEWPORT SCHOOL DISTRICT,NEWPORT,both
690,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,4818210.0,EDNA ISD,EDNA,both
691,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,4820310.0,GANADO ISD,GANADO,both
692,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,4824150.0,INDUSTRIAL ISD,VANDERBILT,both
693,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,2007380.0,Holton,,both
694,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,2000368.0,Holton Special Education Coop.,,both
695,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,2004830.0,North Jackson,,both
696,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,2009320.0,Royal Valley,,both
697,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,1903630.0,Andrew Comm School District,Andrew,both
698,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,1904650.0,Bellevue Comm School District,Bellevue,both
699,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,1910130.0,Easton Valley Comm School District,Preston,both
700,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,1918510.0,Maquoketa Comm School District,Maquoketa,both
701,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,1200960.0,JACKSON,MARIANNA,both
702,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,500433.0,ASU NEWPORT SEC CAREER CENTER (IGNITE),NEWPORT,both
703,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,513230.0,JACKSON CO. SCHOOL DISTRICT,TUCKERMAN,both
704,2022-04-03,Jackson,Texas,48239.0,3251.0,59.0,2617.0,,634.0,,500023.0,NEWPORT SCHOOL DISTRICT,NEWPORT,both
705,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4809670.0,BEAUMONT ISD,BEAUMONT,both
706,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4801410.0,BOB HOPE SCHOOL,PORT ARTHUR,both
707,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4800221.0,EHRHART SCHOOL,BEAUMONT,both
708,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4822320.0,HAMSHIRE-FANNETT ISD,HAMSHIRE,both
709,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4832280.0,NEDERLAND ISD,NEDERLAND,both
710,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4835400.0,PORT ARTHUR ISD,PORT ARTHUR,both
711,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4835430.0,PORT NECHES-GROVES ISD,PORT NECHES,both
712,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4800155.0,REG 5 EDUCATION SERVICE CENTER,BEAUMONT,both
713,2022-04-03,Jefferson,Arkansas,5069.0,18577.0,272.0,,,,,4838490.0,SABINE PASS ISD,SABINE PASS,both
