"","StateName","StateAbbrev","DataLevel","Charter","DistrictName","DistrictType","NCESDistrictID","StateAssignedDistrictID","EnrollmentTotal","StaffMaskPolicy","StaffMaskStart1","StaffMaskEnd1","StaffMaskStart2","StaffMaskEnd2","StudentMaskPolicy","StudentMaskStart1","StudentMaskEnd1","StudentMaskStart2","StudentMaskEnd2"
"55","Idaho","ID","District","No","Hagerman Joint District","Regular local school district","1601380","233","383","Required full school year",,,,,"Required full school year",,,,
"56","Idaho","ID","District","No","Hansen District","Regular local school district","1601410","415","348","Required full school year",,,,,"Required full school year",,,,
"57","Idaho","ID","District","Yes","Hayden Canyon Charter School Inc.","Charter agency","1600184","508","292","Required full school year",,,,,"Required full school year",,,,
"58","Idaho","ID","District","Yes","Heritage Academy Inc.","Charter agency","1600159","479","167","Required full school year",,,,,"Required full school year",,,,
"59","Idaho","ID","District","Yes","Heritage Community Charter School Inc.","Charter agency","1600161","481","494","Required full school year",,,,,"Required full school year",,,,
"60","Idaho","ID","District","No","Highland Joint District","Regular local school district","1601440","305","162","Required full school year",,,,,"Required full school year",,,,
"61","Idaho","ID","District","No","Homedale Joint District","Regular local school district","1601470","370","1223","Required full school year",,,,,"Required full school year",,,,
"62","Idaho","ID","District","No","Horseshoe Bend School District","Regular local school district","1601500","073","233","Required full school year",,,,,"Required full school year",,,,
"63","Idaho","ID","District","Yes","Idaho College And Career Readiness Academy Inc.","Charter agency","1600171","489","290","Required full school year",,,,,"Required full school year",,,,
"64","Idaho","ID","District","No","Idaho Falls District","Regular local school district","1601530","091","10005","Required full school year",,,,,"Required full school year",,,,
"65","Idaho","ID","District","Yes","Idaho Science And Technology Charter School Inc.","Charter agency","1600145","468","314","Required full school year",,,,,"Required full school year",,,,
"66","Idaho","ID","District","Yes","Idaho Stem Academy Inc.","Charter agency","1600169","485","117","Required full school year",,,,,"Required full school year",,,,
"67","Idaho","ID","District","Yes","Idaho Virtual Academy Inc.","Charter agency","1600004","452","3802","Required full school year",,,,,"Required full school year",,,,
"68","Idaho","ID","District","Yes","Idaho Virtual Education Partners Inc.","Charter agency","1600148","469","311","Required full school year",,,,,"Required full school year",,,,
"69","Idaho","ID","District","Yes","Idaho Virtual High School Inc.","Charter agency","1600005","453","564","Required full school year",,,,,"Required full school year",,,,
"70","Idaho","ID","District","Yes","Inspire Academics Inc.","Charter agency","1600011","457","1826","Required full school year",,,,,"Required full school year",,,,
"71","Idaho","ID","District","Yes","Island Park Chater School Inc","Charter agency","1600192","540","15","Required full school year",,,,,"Required full school year",,,,
"72","Idaho","ID","District","Yes","Isucceed Virtual High School Inc.","Charter agency","1600144","466","1009","Required full school year",,,,,"Required full school year",,,,
"73","Idaho","ID","District","No","Jefferson County Joint District","Regular local school district","1601570","251","6339","Required full school year",,,,,"Required full school year",,,,
"74","Idaho","ID","District","No","Jerome Joint District","Regular local school district","1601590","261","4076","Required full school year",,,,,"Required full school year",,,,
"75","Idaho","ID","District","No","Joint School District No. 2","Regular local school district","1602100","002","37729","Required full school year",,,,,"Required full school year",,,,
"76","Idaho","ID","District","No","Kamiah Joint District","Regular local school district","1601620","304","410","Required full school year",,,,,"Required full school year",,,,
"77","Idaho","ID","District","No","Kellogg Joint District","Regular local school district","1601650","391","1020","Required full school year",,,,,"Required full school year",,,,
"78","Idaho","ID","District","No","Kendrick Joint District","Regular local school district","1601680","283","250","Required full school year",,,,,"Required full school year",,,,
"79","Idaho","ID","District","No","Kimberly District","Regular local school district","1601710","414","1883","Required full school year",,,,,"Required full school year",,,,
"80","Idaho","ID","District","No","Kootenai District","Regular local school district","1601740","274","152","Required full school year",,,,,"Required full school year",,,,
"81","Idaho","ID","District","No","Kuna Joint District","Regular local school district","1601770","003","5415","Required full school year",,,,,"Required full school year",,,,
"82","Idaho","ID","District","No","Lake Pend Oreille School District","Regular local school district","1600002","084","3481","Required full school year",,,,,"Required full school year",,,,
"83","Idaho","ID","District","No","Lakeland District","Regular local school district","1601800","272","4320","Required full school year",,,,,"Required full school year",,,,
"84","Idaho","ID","District","No","Lapwai District","Regular local school district","1601830","341","484","Required full school year",,,,,"Required full school year",,,,
"85","Idaho","ID","District","Yes","Legacy Public Charter School Inc.","Charter agency","1600158","478","276","Required full school year",,,,,"Required full school year",,,,
"86","Idaho","ID","District","No","Lewiston Independent District","Regular local school district","1601860","340","4630","Required full school year",,,,,"Required full school year",,,,
"87","Idaho","ID","District","Yes","Liberty Charter School Inc.","Charter agency","1600012","458","500","Required full school year",,,,,"Required full school year",,,,
"88","Idaho","ID","District","No","Mackay Joint District","Regular local school district","1601900","182","216","Required full school year",,,,,"Required full school year",,,,
"89","Idaho","ID","District","No","Madison District","Regular local school district","1601920","321","5377","Required full school year",,,,,"Required full school year",,,,
"90","Idaho","ID","District","No","Marsh Valley Joint District","Regular local school district","1601950","021","1211","Required full school year",,,,,"Required full school year",,,,
"91","Idaho","ID","District","No","Marsing Joint District","Regular local school district","1601980","363","851","Required full school year",,,,,"Required full school year",,,,
"92","Idaho","ID","District","No","Mccall-Donnelly Joint School District","Regular local school district","1602030","421","1282","Required full school year",,,,,"Required full school year",,,,
"93","Idaho","ID","District","No","Meadows Valley District","Regular local school district","1602060","011","154","Required full school year",,,,,"Required full school year",,,,
