"","StateName","StateAbbrev","DataLevel","Charter","DistrictName","DistrictType","NCESDistrictID","StateAssignedDistrictID","EnrollmentTotal","StaffMaskPolicy","StaffMaskStart1","StaffMaskEnd1","StaffMaskStart2","StaffMaskEnd2","StudentMaskPolicy","StudentMaskStart1","StudentMaskEnd1","StudentMaskStart2","StudentMaskEnd2"
"244","Kansas","KS","District","No","Southern Cloud","Regular local school district","2006510","D0334","152","Not required",,,,,"Not required",,,,
"245","Kansas","KS","District","No","Southern Lyon County","Regular local school district","2006930","D0252","463",,,,,,,,,,
"246","Kansas","KS","District","No","Spearville","Regular local school district","2011820","D0381","308",,,,,,,,,,
"247","Kansas","KS","District","No","Spring Hill","Regular local school district","2011850","D0230","5665","Required full school year",,,,,"Required full school year",,,,
"248","Kansas","KS","District","No","St Francis Comm Sch","Regular local school district","2011880","D0297","268","Not required",,,,,"Not required",,,,
"249","Kansas","KS","District","No","St John-Hudson","Regular local school district","2011910","D0350","301",,,,,,,,,,
"250","Kansas","KS","District","No","Stafford","Regular local school district","2011970","D0349","197","Required at least part of school year","8/10/20","4/6/21",,,"Required at least part of school year","8/10/20","4/6/21",,
"251","Kansas","KS","District","No","Stanton County","Regular local school district","2007860","D0452","416",,,,,,,,,,
"252","Kansas","KS","District","No","Sterling","Regular local school district","2012030","D0376","472","Required full school year",,,,,"Required full school year",,,,
"253","Kansas","KS","District","No","Stockton","Regular local school district","2012060","D0271","320",,,,,,,,,,
"254","Kansas","KS","District","No","Sublette","Regular local school district","2012090","D0374","370","Required at least part of school year",,,,,"Required at least part of school year",,,,
"255","Kansas","KS","District","No","Sylvan Grove","Regular local school district","2012120","D0299","224",,,,,,,,,,
"256","Kansas","KS","District","No","Syracuse","Regular local school district","2012150","D0494","525",,,,,,,,,,
"257","Kansas","KS","District","No","Technology Excellence Education Network","Regional education services agency","2000378","D0632",,,,,,,,,,,
"258","Kansas","KS","District","No","Thunder Ridge Schools","Regular local school district","2000346","D0110","168",,,,,,,,,,
"259","Kansas","KS","District","No","Tonganoxie","Regular local school district","2012210","D0464","1837",,,,,,,,,,
"260","Kansas","KS","District","No","Topeka Public Schools","Regular local school district","2012260","D0501","12019",,,,,,,,,,
"261","Kansas","KS","District","No","Triplains","Regular local school district","2000013","D0275","65",,,,,,,,,,
"262","Kansas","KS","District","No","Troy Public Schools","Regular local school district","2012330","D0429","312","Required at least part of school year","11/1/20","3/30/21",,,"Required at least part of school year",,,,
"263","Kansas","KS","District","No","Turner-Kansas City","Regular local school district","2012360","D0202","3686",,,,,,,,,,
"264","Kansas","KS","District","No","Twin Valley","Regular local school district","2003960","D0240","536","Required full school year",,,,,"Required full school year",,,,
"265","Kansas","KS","District","No","Udall","Regular local school district","2012390","D0463","325","Required full school year",,,,,"Required full school year",,,,
"266","Kansas","KS","District","No","Ulysses","Regular local school district","2012420","D0214","1492","Required full school year",,,,,"Required full school year",,,,
"267","Kansas","KS","District","No","Uniontown","Regular local school district","2012450","D0235","442",,,,,,,,,,
"268","Kansas","KS","District","No","Valley Center Pub Sch","Regular local school district","2012510","D0262","2956","Required full school year",,,,,"Required full school year",,,,
"269","Kansas","KS","District","No","Valley Falls","Regular local school district","2012540","D0338","375",,,,,,,,,,
"270","Kansas","KS","District","No","Valley Heights","Regular local school district","2012780","D0498","382",,,,,,,,,,
"271","Kansas","KS","District","No","Vermillion","Regular local school district","2004560","D0380","541","Required at least part of school year","8/15/20","4/12/21",,,"Required at least part of school year","8/15/20","4/12/21",,
"272","Kansas","KS","District","No","Victoria","Regular local school district","2012600","D0432","271",,,,,,,,,,
"273","Kansas","KS","District","No","Wabaunsee","Regular local school district","2003240","D0329","406",,,,,,,,,,
"274","Kansas","KS","District","No","Waconda","Regular local school district","2004470","D0272","291",,,,,,,,,,
"275","Kansas","KS","District","No","Wakeeney","Regular local school district","2012630","D0208","354","Required at least part of school year","8/1/20","4/9/21",,,"Required at least part of school year","8/1/20","4/9/21",,
"276","Kansas","KS","District","No","Wallace County Schools","Regular local school district","2011610","D0241","208","Not required",,,,,"Required at least part of school year","9/30/20","11/30/20",,
"277","Kansas","KS","District","No","Wamego","Regular local school district","2000003","D0320","1528","Required full school year",,,,,"Required full school year",,,,
"278","Kansas","KS","District","No","Washington Co. Schools","Regular local school district","2000028","D0108","363","Required full school year",,,,,"Required full school year",,,,
"279","Kansas","KS","District","No","Wellington","Regular local school district","2012840","D0353","1430",,,,,,,,,,
"280","Kansas","KS","District","No","Wellsville","Regular local school district","2012870","D0289","710",,,,,,,,,,
"281","Kansas","KS","District","No","Weskan","Regular local school district","2012900","D0242","96","Required at least part of school year",,,,,"Required at least part of school year",,,,
"282","Kansas","KS","District","No","West Elk","Regular local school district","2007500","D0282","353",,,,,,,,,,
"283","Kansas","KS","District","No","West Franklin","Regular local school district","2010800","D0287","582","Not required",,,,,"Not required",,,,
"284","Kansas","KS","District","No","Western Plains","Regular local school district","2000020","D0106","80",,,,,,,,,,
"285","Kansas","KS","District","No","Wheatland","Regular local school district","2006630","D0292","82",,,,,,,,,,
"286","Kansas","KS","District","No","Wichita","Regular local school district","2012990","D0259","44755",,,,,,,,,,
"287","Kansas","KS","District","No","Winfield","Regular local school district","2013050","D0465","2044",,,,,,,,,,
"288","Kansas","KS","District","No","Woodson","Regular local school district","2013110","D0366","398","Required at least part of school year","12/8/20","1/22/21",,,"Required at least part of school year","12/8/20","1/22/21",,
