,Charter,DistrictType,NCESDistrictID,TimePeriodStart,TimePeriodEnd,ActiveCasesCombined,StateName,StateAbbrev,DistrictName,EnrollmentTotal,StudentMaskPolicy
2140,No,Regular local school district,508240,06/15/20,11/16/20,20,Arkansas,AR,Jasper School District,746.0,
2141,No,Regular local school district,508240,06/15/20,11/19/20,14,Arkansas,AR,Jasper School District,746.0,
2142,No,Regular local school district,508240,06/15/20,11/23/20,6,Arkansas,AR,Jasper School District,746.0,
2143,No,Regular local school district,508240,06/15/20,11/25/20,6,Arkansas,AR,Jasper School District,746.0,
2144,No,Regular local school district,508240,06/15/20,12/21/20,7,Arkansas,AR,Jasper School District,746.0,
2145,No,Regular local school district,508240,06/15/20,12/23/20,8,Arkansas,AR,Jasper School District,746.0,
2146,No,Regular local school district,508240,06/15/20,01/07/21,6,Arkansas,AR,Jasper School District,746.0,
2147,No,Regular local school district,508240,06/15/20,03/15/21,5,Arkansas,AR,Jasper School District,746.0,
2148,No,Regular local school district,507920,06/15/20,12/02/20,6,Arkansas,AR,Jessieville School District,807.0,
2149,No,Regular local school district,507920,06/15/20,12/07/20,7,Arkansas,AR,Jessieville School District,807.0,
2150,No,Regular local school district,507920,06/15/20,12/10/20,12,Arkansas,AR,Jessieville School District,807.0,
2151,No,Regular local school district,507920,06/15/20,12/14/20,11,Arkansas,AR,Jessieville School District,807.0,
2152,No,Regular local school district,507920,06/15/20,12/17/20,9,Arkansas,AR,Jessieville School District,807.0,
2153,No,Regular local school district,507920,06/15/20,12/21/20,10,Arkansas,AR,Jessieville School District,807.0,
2154,No,Regular local school district,507920,06/15/20,12/23/20,9,Arkansas,AR,Jessieville School District,807.0,
2155,No,Regular local school district,507920,06/15/20,12/28/20,14,Arkansas,AR,Jessieville School District,807.0,
2156,No,Regular local school district,507920,06/15/20,12/31/20,10,Arkansas,AR,Jessieville School District,807.0,
2157,No,Regular local school district,507920,06/15/20,01/04/21,8,Arkansas,AR,Jessieville School District,807.0,
2158,No,Regular local school district,507920,06/15/20,01/07/21,8,Arkansas,AR,Jessieville School District,807.0,
2159,No,Regular local school district,507920,06/15/20,01/11/21,6,Arkansas,AR,Jessieville School District,807.0,
2160,No,Regular local school district,507920,06/15/20,01/14/21,12,Arkansas,AR,Jessieville School District,807.0,
2161,No,Regular local school district,507920,06/15/20,01/18/21,10,Arkansas,AR,Jessieville School District,807.0,
2162,No,Regular local school district,507920,06/15/20,01/21/21,6,Arkansas,AR,Jessieville School District,807.0,
2163,No,Regular local school district,507920,06/15/20,01/25/21,6,Arkansas,AR,Jessieville School District,807.0,
2164,No,Regular local school district,507920,06/15/20,01/28/21,7,Arkansas,AR,Jessieville School District,807.0,
2165,No,Regular local school district,507920,06/15/20,02/01/21,5,Arkansas,AR,Jessieville School District,807.0,
2166,No,Regular local school district,508280,06/15/20,10/19/20,23,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2167,No,Regular local school district,508280,06/15/20,10/22/20,25,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2168,No,Regular local school district,508280,06/15/20,10/26/20,22,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2169,No,Regular local school district,508280,06/15/20,11/02/20,23,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2170,No,Regular local school district,508280,06/15/20,11/05/20,34,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2171,No,Regular local school district,508280,06/15/20,11/09/20,33,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2172,No,Regular local school district,508280,06/15/20,11/16/20,34,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2173,No,Regular local school district,508280,06/15/20,11/19/20,36,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2174,No,Regular local school district,508280,06/15/20,11/23/20,22,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2175,No,Regular local school district,508280,06/15/20,11/25/20,21,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2176,No,Regular local school district,508280,06/15/20,11/30/20,15,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2177,No,Regular local school district,508280,06/15/20,12/02/20,23,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2178,No,Regular local school district,508280,06/15/20,12/07/20,20,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2179,No,Regular local school district,508280,06/15/20,12/10/20,31,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2180,No,Regular local school district,508280,06/15/20,12/14/20,37,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2181,No,Regular local school district,508280,06/15/20,12/17/20,39,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2182,No,Regular local school district,508280,06/15/20,12/21/20,25,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2183,No,Regular local school district,508280,06/15/20,12/23/20,23,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2184,No,Regular local school district,508280,06/15/20,12/28/20,19,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2185,No,Regular local school district,508280,06/15/20,12/31/20,21,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2186,No,Regular local school district,508280,06/15/20,01/04/21,16,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2187,No,Regular local school district,508280,06/15/20,01/07/21,18,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2188,No,Regular local school district,508280,06/15/20,01/11/21,30,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2189,No,Regular local school district,508280,06/15/20,01/14/21,29,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2190,No,Regular local school district,508280,06/15/20,01/18/21,24,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2191,No,Regular local school district,508280,06/15/20,01/21/21,24,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2192,No,Regular local school district,508280,06/15/20,01/25/21,29,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2193,No,Regular local school district,508280,06/15/20,01/28/21,26,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2194,No,Regular local school district,508280,06/15/20,02/01/21,18,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2195,No,Regular local school district,508280,06/15/20,02/04/21,13,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2196,No,Regular local school district,508280,06/15/20,02/08/21,17,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2197,No,Regular local school district,508280,06/15/20,02/11/21,15,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2198,No,Regular local school district,508280,06/15/20,02/25/21,9,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2199,No,Regular local school district,508280,06/15/20,03/01/21,5,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2200,No,Regular local school district,508280,06/15/20,03/11/21,5,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2201,No,Regular local school district,508280,06/15/20,03/15/21,6,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2202,No,Regular local school district,508280,06/15/20,04/12/21,7,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2203,No,Regular local school district,508280,06/15/20,04/15/21,7,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2204,No,Regular local school district,508280,06/15/20,05/10/21,7,Arkansas,AR,Jonesboro School District,6341.0,Required full school year
2205,No,Regular local school district,508340,06/15/20,02/15/21,5,Arkansas,AR,Junction City School District,654.0,Required full school year
2206,No,Regular local school district,508340,06/15/20,02/18/21,5,Arkansas,AR,Junction City School District,654.0,Required full school year
2207,Yes,Charter agency,500062,06/15/20,11/19/20,5,Arkansas,AR,Kipp Delta Public Schools,1205.0,
2208,Yes,Charter agency,500062,06/15/20,11/23/20,7,Arkansas,AR,Kipp Delta Public Schools,1205.0,
2209,Yes,Charter agency,500062,06/15/20,12/07/20,5,Arkansas,AR,Kipp Delta Public Schools,1205.0,
2210,Yes,Charter agency,500062,06/15/20,12/21/20,5,Arkansas,AR,Kipp Delta Public Schools,1205.0,
2211,Yes,Charter agency,500062,06/15/20,01/11/21,9,Arkansas,AR,Kipp Delta Public Schools,1205.0,
2212,Yes,Charter agency,500062,06/15/20,01/14/21,7,Arkansas,AR,Kipp Delta Public Schools,1205.0,
2213,No,Regular local school district,508490,06/15/20,11/16/20,6,Arkansas,AR,Kirby School District,407.0,
2214,No,Regular local school district,508490,06/15/20,11/19/20,6,Arkansas,AR,Kirby School District,407.0,
2215,No,Regular local school district,508490,06/15/20,11/23/20,6,Arkansas,AR,Kirby School District,407.0,
2216,No,Regular local school district,508490,06/15/20,11/25/20,8,Arkansas,AR,Kirby School District,407.0,
2217,No,Regular local school district,508490,06/15/20,11/30/20,7,Arkansas,AR,Kirby School District,407.0,
2218,No,Regular local school district,508490,06/15/20,12/02/20,8,Arkansas,AR,Kirby School District,407.0,
2219,No,Regular local school district,500065,06/15/20,11/05/20,5,Arkansas,AR,Lafayette County School District,513.0,
2220,No,Regular local school district,500065,06/15/20,12/21/20,5,Arkansas,AR,Lafayette County School District,513.0,
2221,No,Regular local school district,500065,06/15/20,12/23/20,5,Arkansas,AR,Lafayette County School District,513.0,
2222,No,Regular local school district,500065,06/15/20,01/25/21,8,Arkansas,AR,Lafayette County School District,513.0,
2223,No,Regular local school district,500065,06/15/20,01/28/21,10,Arkansas,AR,Lafayette County School District,513.0,
2224,No,Regular local school district,500065,06/15/20,02/11/21,5,Arkansas,AR,Lafayette County School District,513.0,
2225,No,Regular local school district,500065,06/15/20,02/15/21,5,Arkansas,AR,Lafayette County School District,513.0,
2226,No,Regular local school district,508610,06/15/20,10/19/20,7,Arkansas,AR,Lake Hamilton School District,4251.0,
2227,No,Regular local school district,508610,06/15/20,11/05/20,6,Arkansas,AR,Lake Hamilton School District,4251.0,
2228,No,Regular local school district,508610,06/15/20,11/09/20,5,Arkansas,AR,Lake Hamilton School District,4251.0,
2229,No,Regular local school district,508610,06/15/20,11/16/20,26,Arkansas,AR,Lake Hamilton School District,4251.0,
2230,No,Regular local school district,508610,06/15/20,11/19/20,36,Arkansas,AR,Lake Hamilton School District,4251.0,
2231,No,Regular local school district,508610,06/15/20,11/23/20,41,Arkansas,AR,Lake Hamilton School District,4251.0,
2232,No,Regular local school district,508610,06/15/20,11/25/20,32,Arkansas,AR,Lake Hamilton School District,4251.0,
2233,No,Regular local school district,508610,06/15/20,11/30/20,23,Arkansas,AR,Lake Hamilton School District,4251.0,
2234,No,Regular local school district,508610,06/15/20,12/02/20,30,Arkansas,AR,Lake Hamilton School District,4251.0,
2235,No,Regular local school district,508610,06/15/20,12/07/20,21,Arkansas,AR,Lake Hamilton School District,4251.0,
2236,No,Regular local school district,508610,06/15/20,12/10/20,26,Arkansas,AR,Lake Hamilton School District,4251.0,
2237,No,Regular local school district,508610,06/15/20,12/14/20,20,Arkansas,AR,Lake Hamilton School District,4251.0,
2238,No,Regular local school district,508610,06/15/20,12/17/20,25,Arkansas,AR,Lake Hamilton School District,4251.0,
2239,No,Regular local school district,508610,06/15/20,12/21/20,28,Arkansas,AR,Lake Hamilton School District,4251.0,
2240,No,Regular local school district,508610,06/15/20,12/23/20,29,Arkansas,AR,Lake Hamilton School District,4251.0,
2241,No,Regular local school district,508610,06/15/20,12/28/20,25,Arkansas,AR,Lake Hamilton School District,4251.0,
2242,No,Regular local school district,508610,06/15/20,12/31/20,22,Arkansas,AR,Lake Hamilton School District,4251.0,
